subject_id,speed,impulse_ns_left,impulse_ns_right,loading_rate_left,loading_rate_right,mean_ap_force_left,mean_ap_force_right,mean_ml_force_left,mean_ml_force_right,mean_vgrf_left,mean_vgrf_right,peak_ap_force_left,peak_ap_force_right,peak_ml_force_left,peak_ml_force_right,peak_vgrf_left,peak_vgrf_right,stance_duration_ms_left,stance_duration_ms_right,ai_stance_duration_ms,ai_peak_vgrf,ai_mean_vgrf,ai_impulse_ns,ai_loading_rate
GP1,1.6,398.8829581385083,387.2108740389754,2.8209739577844433,2.879576957599555,86.49213366958244,87.22203211973168,27.040176956374523,28.022776654576933,624.9595759031963,620.5666711293893,199.15509006666667,192.25041800000002,61.13664145,67.3833724590164,922.1935150333334,932.9471495409837,641.4166666666666,623.1475409836065,2.8893947136154603,1.1593335980393413,0.7053893539815485,2.9696414401831155,2.05604688687058
GP1,1.7,393.0637770368443,393.36728434807503,3.0891610632924147,3.081751772166546,92.1084248009822,93.91378887178597,26.708051166637233,27.86161848857294,630.6855091495048,628.2757706653632,211.6983615081967,209.99774678333333,63.40487839344263,69.66586866666667,971.1706593114753,983.7220184,624.0491803278688,627.05,0.4797093179047094,1.2840969974083591,0.38281375651137434,0.07718599280560842,0.24013598387888035
GP10,0.6,371.00842842910527,348.8405438141744,1.0372563676945465,1.0591116832955543,21.653092407026726,20.835819009988835,16.724699722850865,15.616416056716805,379.8420849888709,371.97487286395983,45.90520142105263,42.5172963255814,27.863248315789473,27.063161325581394,528.2430780789474,519.8411126744186,978.7631578947369,924.953488372093,5.653117508654882,1.6032997117320253,2.092853065559901,6.1590376508696405,2.0850647471645436
GP10,0.7,318.90008180395836,321.4036728289167,1.1845332698398576,1.2313401134875834,24.936549548103383,24.024700258449595,17.51662899906929,17.1511136378815,382.73237037670486,386.44542732177484,53.266800958333334,50.85604108333334,30.824230583333332,28.824958916666663,534.0311711666667,533.1260999583334,828.375,825.1875,0.38553123936954303,0.16962283495089645,0.9654612902712946,0.7820010446116425,3.8749417888165647
GP10,0.8,303.77479021928,317.3034268232449,1.193883191515953,1.2362040996603334,27.103645311411345,27.093027386914688,19.319711980566375,19.310708444871235,379.7131379146561,394.6788958292244,60.257069879999996,59.4115168367347,33.00147524,32.305050877551025,523.8904158,544.1849451632653,790.5,804.3469387755102,1.7364598995489342,3.800205510772618,3.8651631892995946,4.356500109885069,3.4830771962841736
GP10,0.9,286.3280822427736,288.6345638824722,1.3305048268248174,1.3451272605412326,30.481822797125833,31.329646059972166,20.329919273198048,19.469948903215407,389.9213948582197,396.69982204615764,70.39178569811321,68.0627869074074,35.5974668490566,32.41102579629629,547.7087494528301,557.8223063148148,734.8490566037735,726.3703703703703,1.1604945947044596,1.8296287217299603,1.7234285173779864,0.8023066038263157,1.093007800695781
GP10,1.0,271.53738487158927,278.0307613274553,1.4181558593503436,1.4852514834764023,34.571875916284014,35.67349086495384,21.586625509454837,19.98673916524579,392.4095348616849,395.98063364438536,80.334793375,78.80275489285714,38.20906769642857,34.900874107142855,554.6283198928571,560.992977125,692.25,695.9107142857143,0.5274193755869219,1.1410067644201742,0.9059216934344229,2.3630832684812497,4.621853994536949
GP10,1.1,267.0864231580702,263.8086849469831,1.5699916980522086,1.5897571870442928,39.35444419544508,39.62418715402038,21.1146924081791,20.304900622841778,391.652540210264,400.34236947251713,92.35781480701753,88.21032842372881,39.33572707017544,36.86589471186441,570.3190907543859,579.844448338983,687.4035087719299,659.0508474576271,4.211455246607541,1.65634838191893,2.194415432728924,1.2347969160184735,1.2510797351847354
GP10,1.2,247.24600359464756,258.02593548560657,1.7085863194939888,1.7220623506246535,43.12383255707835,44.88516692734761,24.326056437435998,22.904501903210054,394.59070003723616,404.75386730107056,102.3525805737705,103.58053972131147,45.32764360655738,43.38153931147541,579.637349147541,596.7296022459017,626.4918032786885,637.655737704918,1.7662391555250079,2.9059390147120907,2.542875170260096,4.266982215787285,0.7856258350230918
GP10,1.3,249.89496375793445,251.1037015461774,1.8274823563707023,1.880813146465686,47.08286676181281,49.12025821248815,19.375649954551946,18.760925954955745,392.23756161013705,398.9714055534744,111.6208537704918,112.0662445483871,39.898982606557375,37.06231833870968,603.6955746393442,612.4873972580646,644.4918032786885,631.741935483871,1.9980458763266749,1.445805906162911,1.7021657293590862,0.4825313406810132,2.876296673455083
